date,open,close,high,low,volume,code,pct_change,上游,债务,股东,投资,并购,同行,概念,集团,高管,诉讼,下游,产品,上游上游,债务债务,股东同行,股东下游,股东股东,投资投资,投资债务,并购并购,同行债务,概念下游,概念债务,概念同行,概念概念,集团集团,集团股东,集团同行,高管高管,诉讼诉讼,诉讼高管,上游同行,下游下游,股东集团,投资下游,同行同行,同行概念,同行产品,同行下游,同行上游,同行集团,产品同行,产品概念,产品产品,产品下游,产品股东,产品债务,概念产品,概念集团,概念上游,概念股东,概念并购,下游债务,下游诉讼,下游同行,债务投资,债务集团,债务并购,投资集团,投资并购,并购投资,并购债务,并购集团,同行股东,概念诉讼,集团债务,集团投资,集团并购,下游并购,债务股东,股东债务,概念投资,上游债务,上游下游,债务下游,集团上游,股东诉讼,并购股东,同行诉讼,诉讼股东,诉讼债务,诉讼下游,诉讼同行,下游上游,债务同行,并购同行,高管诉讼,下游概念,债务诉讼,投资诉讼,并购诉讼,债务概念,投资上游,同行并购,高管债务,产品上游,债务上游,高管下游,诉讼概念,股东上游,股东并购,并购上游,产品集团,上游投资,下游集团,股东概念,股东产品,并购下游,上游集团,股东投资,集团诉讼,集团概念,上游并购,下游投资,债务产品,上游股东,下游股东,上游诉讼,诉讼上游,集团下游,上游概念,债务高管,同行投资,投资股东,下游产品,并购概念,产品并购,诉讼集团,诉讼并购,下游高管,并购产品,投资同行,上游产品,诉讼投资,产品诉讼,投资概念,集团产品,RSV,K,D,J,EMA12,EMA26,DIF,DEA,MACD,OBA,RSI,PSY,AR,BR,CR,BIAS_6,BIAS_12,BIAS_24,CCI,WR,M_TRIX,target
2016/9/14,9.009,8.786,9.038,8.776,1638993,1,-0.034080915,0,0,-0.098152425,0,0,-0.548689592,-2.780394574,-0.032717475,0,0,0,0,-0.134598853,0,-0.20035054,-0.028766228,-0.077803595,0,-0.05081145,0,-1.242548476,-0.108012106,-0.04441956,-0.20035054,-0.175283837,-0.032717475,0.1269751,-0.20035054,0,0,-0.000686224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.816793893,29.28649929,43.22273268,1.414032517,8.886897757,8.771298026,0.115599731,0.051251953,0.128695556,-1513879.031,261.3583138,4,142.3150632,1.274919036,139.2884179,-0.0344436,-0.008599249,0.020559879,-14.02556772,69.81499513,0.254175795,0.009902117
2016/9/23,8.776,8.873,8.912,8.757,1980102,1,0.009902117,0,0,0.051608559,0,0,0.34167412,1.779434917,0.017202853,0,0,0,0,0.087229031,0,0.097392001,0.062025195,0.060881014,0,0.011484382,0,0.675233491,0.039784075,0.045182292,0.097392001,0.05094999,0.017202853,-0.092718655,0.097392001,0,0,-0.008927039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74.83870968,44.47056942,43.63867826,46.13435174,8.884759641,8.778831505,0.105928135,0.06218719,0.087481891,983663.5742,217.5406872,4,136.6550792,1.206337775,121.1913357,-0.021926642,-0.002963691,0.02872132,-0.586127429,73.00115875,0.259680656,-0.008678012
2016/9/30,8.854,8.796,8.854,8.737,1723918,1,-0.008678012,0,0,-0.062832897,0,0,-0.073192437,-0.63356341,-0.020944299,0,0,0,0,-0.037842794,0,-0.079858072,-0.002535313,-0.046020544,0,0.003032589,0,-0.379130869,-0.005956313,-0.032016943,-0.079858072,-0.001294104,-0.020944299,-0.079527823,-0.079858072,0,0,-0.009319245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.42735043,46.45616309,44.57783987,50.21280953,8.871104311,8.780103246,0.091001066,0.067949965,0.046102201,14734.34188,248.0412371,4,136.5407555,1.166423889,122.9969075,-0.022938073,-0.015060747,0.018438649,18.85213087,81.9235226,0.270078533,0.002160073
2016/10/14,8.825,8.815,8.892,8.766,2212845,1,0.002160073,0,0,-0.004333794,0,0,0.021219016,2.204922877,-0.001444598,0,0,0,0,0.089884225,0,0.092267965,-0.065359477,0.043046191,0,0.033650794,0,1.021485554,0.083098575,0.030501931,0.092267965,0.175439857,-0.001444598,0.05042802,0.092267965,0,0,0.135753252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.88888889,43.93373836,44.36313936,43.07493634,8.862472879,8.782688191,0.079784688,0.07031691,0.018935557,-491743.3333,294.5799458,4,135.1351351,1.200453001,123.4831784,-0.014101572,-0.014941635,0.019092326,19.10831586,81.61328588,0.28422982,0.004424277
2016/10/21,8.805,8.854,8.854,8.757,2462336,1,0.004424277,0,0,0.009695888,0,0,0.020743601,3.161145934,0.003231963,0,0,0,0,0.00600319,0,-0.020637072,-0.008158508,0.031185374,0,0.072980867,0,0.228252299,-0.045995358,-0.006119645,-0.020637072,0.031127449,0.003231963,-0.062425319,-0.020637072,0,0,0.027372375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,62.62249224,50.44959032,86.96829607,8.861169359,8.787970547,0.073198812,0.07089329,0.004611044,2462336,289.9470899,5,122.8333993,1.061882094,111.433399,-0.003890759,-0.011834952,0.021536805,27.36177372,84.72584856,0.301759018,0.004291845
2016/10/28,8.854,8.892,9.019,8.844,2723018,1,0.004291845,0,0,0.02715307,0,0,0.097284049,-0.33554267,0.009051023,0,0,0,0,0.04186465,0,0.047118442,0.01831179,0.068131632,0,0.001012964,0,0.118260307,0.062879291,-0.00867052,0.047118442,0.054529957,0.009051023,-0.13755887,0.047118442,0,0,-0.071507777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.42857143,50.8911853,50.59678865,51.47997861,8.865912535,8.795676432,0.070236102,0.070761853,-0.0010515,-1229248.126,512.6436782,5,149.4702902,1.327460249,138.301617,0.005323208,-0.008350178,0.023586207,7.34620457,79.76501305,0.303076547,-0.006522717
2016/11/4,8.873,8.834,8.892,8.776,2777585,1,-0.006522717,0,0,0.034754318,0,0,-0.091424337,1.172711635,0.011584773,0,0,0,0,-0.049539222,0,0.021684072,-0.010770266,0.061409012,0,0.055843383,0,0.383744449,-0.015415842,0.064013183,0.021684072,0.090975532,0.011584773,-0.005233189,0.021684072,0,0,-0.037377748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,50.59412353,50.59590028,50.59057005,8.861002914,8.798515215,0.062487699,0.069107022,-0.013238646,-8.51E-08,540.6060606,4,143.9035698,1.248290598,130.3919422,-0.000405465,-0.014996934,0.014212251,38.19170352,80.4040404,0.299158242,0.007697532
2016/11/11,8.825,8.902,8.902,8.737,3470817,1,0.007697532,0,0,0.00513992,0,0,0.14846803,1.921471971,0.001713307,0,0,0,0,0.105271276,0,0.17600085,0.012734519,0.029082647,0,-0.024690761,0,0.989129556,0.049438125,-0.020014296,0.17600085,0.074386402,0.001713307,0.023581086,0.17600085,0,0,-0.027093183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,67.06274902,56.08484986,89.01854735,8.867310158,8.806180755,0.061129403,0.067511498,-0.01276419,3470817,-3535,5,138.5350318,1.186405338,124.7080253,0.006548634,-0.006251395,0.018819608,41.23235613,66.66666667,0.305338297,0
2016/11/18,8.883,8.902,8.97,8.883,2968183,1,0,0,0,0.001710376,0,0,-0.017554649,0.151246265,0.000570125,0,0,0,0,0.039710611,0,-0.027775094,0.034939528,-0.01912663,0,0.030116901,0,0.005126692,-0.023972214,-0.004862631,-0.027775094,-0.006040849,0.000570125,0.032038436,-0.027775094,0,0,-0.022367741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.83908046,51.98819283,54.71929752,46.52598347,8.872647057,8.813278477,0.05936858,0.065882915,-0.013028669,-1671735.253,519.8529412,5,155.5277639,1.319709355,149.1403487,0.005269894,-0.00301455,0.015463807,21.04355128,62.24256293,0.311396295,0.047966749
2016/11/25,8.902,9.329,9.329,8.892,5576790,1,0.047966749,0,0,0.15168691,0,0,0.761496778,4.774983034,0.050562303,0,0,0,0,0.152064523,0,0.397807415,0.065850492,0.136280719,0,-0.055576923,0,0.812675343,-0.028874833,-0.021866602,0.397807415,-0.015686335,0.050562303,-0.053712461,0.397807415,0,0,-0.003525347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,67.99212856,59.14357453,85.68923661,8.942855202,8.851480071,0.091375131,0.070981358,0.040787546,5576790,592.2413793,6,184.973545,1.603189947,181.4737392,0.047662721,0.045519921,0.059860213,-112.9344354,0,0.341088804,-0.007289099
2016/12/2,9.397,9.261,9.484,9.154,4669121,1,-0.007289099,0,0,-0.041620279,0,0,-0.056228947,2.497692518,-0.013873426,0,0,0,0,-0.213742757,0,-0.22106922,-0.0260181,-0.059939197,0,-0.071486704,0,-1.44296142,-0.026096315,-0.038341451,-0.22106922,-0.049460581,-0.013873426,-0.019013135,-0.22106922,0,0,-0.063893016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.42424242,56.13616651,58.14110519,52.12628916,8.991800555,8.88181488,0.109985675,0.078782221,0.062406907,-1641266.776,1738.461538,6,178.2153539,1.606725829,195.6038136,0.030392939,0.036113688,0.047345517,-218.8023566,29.85274431,0.357355864,0.010474031
2016/12/9,9.213,9.358,9.455,9.125,4046322,1,0.010474031,0,0,0.048805905,0,0,0.491450643,-0.651569145,0.016268635,0,0,0,0,0.044578263,0,0.047948322,-0.063432502,-0.011226131,0,-0.030386257,0,-0.512149539,-0.044548273,0.01038961,0.047948322,-0.002323856,0.016268635,0.008518027,0.047948322,0,0,-0.001133787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.60606061,60.95946454,59.08055831,64.71727701,9.048138931,8.917087852,0.131051079,0.089235993,0.083630173,1667575.127,399.4845361,6,173.466407,1.529040973,180.3943592,0.033281499,0.045498981,0.053539639,-243.7849894,16.86746988,0.357083218,-0.041461851
2016/12/16,9.358,8.97,9.474,8.931,3724775,1,-0.041461851,0,0,-0.112285299,0,0,-0.90391903,-4.40476023,-0.037428433,0,0,0,0,-0.262752533,0,-0.307818613,-0.073070686,-0.038863565,0,0.254212078,0,-1.333372893,-0.025405797,-0.06503856,-0.307818613,-0.176752187,-0.037428433,-0.202494109,-0.307818613,0,0,-0.099697314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.182320442,43.03374984,53.73162215,21.63800522,9.036117557,8.921007271,0.115110287,0.094410852,0.04139887,-3189724.448,-399.4845361,6,150.2671599,1.334739264,153.4707045,-0.015187557,-0.000329694,0.0058779,-176.4620414,68.8085676,0.32834228,-0.018394649
2016/12/23,8.941,8.805,8.951,8.796,2224821,1,-0.018394649,0,0,-0.063474684,0,0,-0.337694638,0.45274929,-0.021158228,0,0,0,0,0.034894296,0,-0.064597678,-0.00380776,-0.009804391,0,-0.034110343,0,-0.116727067,0.000930223,0,-0.064597678,0.096482944,-0.021158228,0.021959848,-0.064597678,0,0,-0.008405127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.806451613,30.62465043,46.02929825,-0.184645194,9.00056101,8.912414139,0.088146871,0.093158055,-0.01002237,-1966454.69,-266.3230241,5,147.7696675,1.316148597,139.537391,-0.033470851,-0.019160076,-0.014900952,310.8287321,90.89692102,0.267058753,0.002271437
2016/12/30,8.786,8.825,8.854,8.747,1548319,1,0.002271437,0,0,0.060493379,0,0,0.043664412,-0.29942929,0.02016446,0,0,0,0,0.035555578,0,0.006345703,-0.00588843,-0.042930609,0,-0.011695727,0,0.033862855,0.014881301,0.013610118,0.006345703,0.02962103,0.02016446,-0.010669349,0.006345703,0,0,-0.05581691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.89719626,44.71549904,45.59136518,42.96376677,8.973551624,8.905939018,0.067612606,0.088048966,-0.040872719,709043.2804,2038.461538,5,146.7377924,1.279378317,130.9139785,-0.029731092,-0.016754175,-0.014290003,695.7374456,88.21954485,0.231197976,0.003286119
2017/1/6,8.834,8.854,8.902,8.815,1611695,1,0.003286119,0,0,0.000889021,0,0,0.193649055,2.315678724,0.00029634,0,0,0,0,0.076709136,0,0.122733987,0.026291177,-0.007287461,0,0.11883018,0,0.735272161,0.041957351,0.03092364,0.122733987,0.006037171,0.00029634,0.010288157,0.122733987,0,0,-0.004488733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.82758621,44.75286143,45.31186393,43.63485643,8.955159066,8.902091683,0.053067383,0.081052649,-0.055970532,-166727.069,-3878.947368,5,143.3456943,1.255059183,131.9489445,-0.021675476,-0.013742881,-0.012165699,1341.966427,84.3373494,0.16325413,0.003275356
2017/1/13,8.854,8.883,8.912,8.834,1767871,1,0.003275356,0,0,0.010131832,0,0,0.158806006,-0.229446377,0.003377277,0,0,0,0,-0.138743847,0,-0.007503993,-0.044451195,0.068332191,0,-0.170446764,0,-1.62352843,-0.112137297,0.147349033,-0.007503993,-0.0663888,0.003377277,-0.127858904,-0.007503993,0,0,-0.093606276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.82051282,50.77541189,47.13304658,58.06014251,8.944057672,8.900677485,0.043380187,0.073518157,-0.060275939,453300.2564,880.4597701,6,138.8797364,1.229911572,126.2090484,-0.010076058,-0.010870624,-0.009735796,1114.25453,80.45515395,0.10799473,0.006529326
2017/1/20,8.873,8.941,8.96,8.796,2634026,1,0.006529326,0,0,0.059080575,0,0,0.318871394,1.178007531,0.019693525,0,0,0,0,-0.015562212,0,0.025651226,0.018755961,-0.0186245,0,-0.095261337,0,-0.484226921,0.025430706,0.335282651,0.025651226,0.057415883,0.019693525,-0.061772178,0.025651226,0,0,0.011889364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.41463415,63.32181931,52.52930416,84.90684961,8.943587261,8.903664338,0.039922923,0.06679911,-0.053752374,2023702.902,638.8888889,6,126.9230769,1.107142857,115.0341686,0.003441697,-0.004726279,-0.0038068,516.0547156,73.6770692,0.071718399,0.011967341
2017/1/26,8.941,9.048,9.057,8.922,1615656,1,0.011967341,0,0,0.020674079,0,0,0.353825546,1.822095411,0.00689136,0,0,0,0,0.030257455,0,0.05186221,0.018514666,0.034946874,0,0.034014353,0,0.547917436,0.539973814,-0.125118076,0.05186221,0.059556371,0.00689136,0,0.05186221,0,0,0.06971142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.33333333,73.32565732,59.46142188,101.0541282,8.959650759,8.914355868,0.045294891,0.062498266,-0.034406751,1400235.2,450,7,130.6497752,1.138688897,117.1186767,0.018679927,0.005868865,0.007364385,-78.63247863,59.1587517,0.05044393,-0.007515473
2017/2/3,9.057,8.98,9.077,8.951,315472,1,-0.007515473,0,0,-0.073158107,0,0,-0.224947555,-0.997245746,-0.024386036,0,0,0,0,-0.031114889,0,-0.198134141,-0.002859477,-0.022934446,0,-0.01280599,0,-0.305640321,0.081810776,0.011680408,-0.198134141,-0.006637131,-0.024386036,0,-0.198134141,0,0,0.026150099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.01587302,56.55572922,58.49285766,52.68147234,8.962781411,8.919218396,0.043563015,0.058711216,-0.030296402,-170254.7302,948.8636364,6,115.1598895,1.013298855,108.8922959,0.008271268,-0.003122181,-0.000340919,-30.8703788,68.385346,0.032641444,0.007572383
2017/2/10,8.98,9.048,9.077,8.96,2099540,1,0.007572383,0,0,0.04881212,0,0,0.140802028,1.07084702,0.016270707,0,0,0,0,0.069399958,0,0.019214418,0.030622696,0.039172577,0,0.038682205,0,1.211396632,0.489928833,0.195110119,0.019214418,0.040652055,0.016270707,0,0.019214418,0,0,-0.01209244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.21367521,62.77504455,59.92025329,68.48462707,8.975891963,8.928757774,0.047134189,0.056395811,-0.018523243,1058742.393,421.9626168,7,123.7126785,1.097363083,111.4519427,0.01195791,0.003298866,0.00829286,-40.60603037,58.59697387,0.050255468,0.006410256
2017/2/17,9.057,9.106,9.251,9.048,2592316,1,0.006410256,0,0,0.005046696,0,0,0.198031479,-0.811242072,0.001682232,0,0,0,0,0.030730932,0,0.042143075,-0.018582928,0.000265199,0,0,0,-0.151726691,-0.048312909,-0.051469394,0.042143075,-0.043786066,0.001682232,0,0.042143075,0,0,-0.003173452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57142857,51.37383922,57.0714486,39.97862047,8.995908584,8.941886828,0.054021756,0.055921,-0.003798487,-1110992.571,437.745098,7,112.4836316,0.998357964,106.7091295,0.013955905,0.010047604,0.015260686,-171.3931505,50.61898212,0.062608641,0.011750494
2017/2/24,9.116,9.213,9.329,9.116,2676132,1,0.011750494,0,0,0.024756776,0,0,0.283613912,1.306278494,0.008252259,0,0,0,0,0.065936047,0,-0.051630156,0.044451195,0.029254103,0,0,0,0.934164985,0.080489536,-0.063591236,-0.051630156,0.133423191,0.008252259,0,-0.051630156,0,0,-0.035382936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.5399061,49.42919485,54.52403068,39.23952318,9.029307264,8.961969285,0.067337978,0.058204395,0.018267166,-238716,321.5434084,8,117.1494253,1.002968617,95.93445343,0.020265781,0.023472396,0.027095072,-192.9413971,19.93127148,0.088856594,-0.010528601
2017/3/3,9.213,9.116,9.261,9.077,1870336,1,-0.010528601,0,0,-0.058240717,0,0,-0.310081307,-1.746304678,-0.019413572,0,0,0,0,-0.007252043,0,-0.124875764,-0.024430441,-0.072922954,0.613067028,-0.067437272,0,-0.249453672,-0.032770826,-0.00813454,-0.124875764,-0.07855707,-0.019413572,0,-0.124875764,0,0,0.097406884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.19565217,40.01801396,49.68869178,20.67665832,9.042644608,8.973378968,0.06926564,0.060416644,0.017697991,-1077476.174,-269.0140845,8,120.0464037,1.036066982,103.0617707,0.004748565,0.013832316,0.016141954,-197.3819041,36.59793814,0.101107094,0
2017/3/10,9.116,9.116,9.174,9.077,1711972,1,0,0,0,-0.020910821,0,0,-0.046179592,-1.087992232,-0.006970274,0,0,0,0,0.046874611,0,-0.017700719,0.019477293,-0.021507719,0.610598111,-0.064241819,0,-0.016538106,0.065897472,0.004515297,-0.017700719,-0.016483401,-0.006970274,0,-0.017700719,0,0,0.016282866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.20618557,40.08073783,46.48604046,27.27013256,9.053930053,8.983943489,0.069986564,0.062330628,0.015311871,-335334.7216,-395.1724138,7,117.2286374,1.044782609,100.554371,0.002511043,0.014283529,0.015111796,-247.6248577,39.96247655,0.108082634,-0.009653357
